id,gender,age,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr 
159,female,1378,166,180.69277108433735,-1.0523388465835135,0.12503068711834242,195.00000000000003,180.00000000000003,59.13764479652642,50.0,285.0,180.00000000000003,215.0,34.99999999999997
15,female,1353,224,223.90625,-0.24939063968406414,2.6393934576279383,215.0,205.0,30.93462513698964,75.0,295.0,205.0,245.0,40.0
15,female,1353,237,226.87114573190522,-0.5017129781050095,3.7086764814892215,220.0,200.0,33.787326788380504,55.0,295.0,205.0,250.0,45.0
15,female,1353,209,226.17224880382776,-1.2617218528288705,5.1589533074995,225.00000000000003,190.0,35.33420744147297,60.00000000000001,295.0,205.0,245.0,40.0
15,female,1353,251,214.1742961927126,-2.8104066533032537,11.86692746322617,215.0,215.0,32.47257649336082,30.000000000000004,275.0,200.0,235.0,35.0
15,female,1353,168,228.57142857142858,0.4117434524602343,-0.4227562448854463,225.00000000000003,205.0,25.693609412183612,180.00000000000003,290.0,205.0,245.0,40.0
15,female,1353,270,214.75314908817447,-1.7595558347614104,7.741915982358359,215.0,205.0,32.1689233856598,55.0,285.0,200.0,235.0,35.0
15,female,1353,211,224.4120260663507,0.6226613000412966,-0.19512921079617973,220.0,190.0,26.78932494033396,180.00000000000003,295.0,205.0,240.00000000000003,35.00000000000003
15,female,1353,239,221.96652719665272,-1.1281844733395914,5.404898327918412,220.0,205.0,33.25605819648638,60.00000000000001,295.0,205.0,240.00000000000003,35.00000000000003
15,female,1353,200,228.25,0.6109265720709229,-0.7276428220415845,215.0,200.0,31.05941886127298,160.0,295.0,200.0,250.0,50.0
15,female,1353,232,224.78047466358285,0.12297388299841255,1.280842399758761,217.5,195.00000000000003,31.177937610691497,75.0,295.0,200.0,245.0,45.0
160,male,1377,228,146.8379260676662,0.03486961508348837,4.4414903118646185,150.0,155.0,39.6100123341587,40.0,295.0,140.0,160.0,20.0
160,male,1377,289,144.27799487983341,-0.22988538094606215,4.334953939329349,150.0,155.0,42.05243203285767,35.0,295.0,145.0,160.0,15.0
160,male,1377,290,152.41050739113064,0.050509297597222835,8.20143454761669,155.0,155.0,33.90483382838465,35.0,295.0,145.0,160.0,15.0
160,male,1377,198,152.45553765125405,1.019260235249159,12.1636401108677,155.0,155.0,30.97644781508173,40.0,295.0,145.0,160.0,15.0
160,male,1377,277,150.7236028925408,-1.215922837845934,5.416225379967042,155.0,155.0,36.10005122281622,40.0,295.0,150.0,160.0,10.0
160,male,1377,220,162.97496147919875,0.6017286704565438,4.972275635865499,160.0,155.0,39.602475873090796,40.0,290.0,155.0,170.0,15.0
160,male,1377,209,152.46256094165787,-2.0211259130639423,3.480125776102521,160.0,165.00000000000003,38.38025208110807,35.0,215.0,150.0,170.0,20.0
160,male,1377,252,152.39228798457725,-2.3313613727471156,5.391976456129212,160.0,170.0,30.203978441277826,40.0,205.0,150.0,170.0,20.0
160,male,1377,233,150.3197976618444,-0.7097176660907555,5.029596001199112,155.0,155.0,37.178369827611384,40.0,290.0,150.0,160.0,10.0
160,male,1377,267,148.11258173046406,-1.0267242559814271,6.037879251310651,150.0,150.0,32.14105755925935,40.0,285.0,145.0,160.0,15.0
161,female,1377,191,200.47120418848166,-1.1931867445780155,1.3606509486379599,200.0,195.00000000000003,60.0679193077598,25.0,295.0,180.00000000000003,240.00000000000003,60.0
161,female,1377,222,184.55920205920205,-0.7332719559076151,-0.2331867674073118,195.00000000000003,185.0,69.9244867391396,30.000000000000004,295.0,171.25,230.0,58.75
161,female,1377,226,198.4316617502458,-1.084104367504044,0.5781747799748516,205.0,200.0,65.33656446603779,30.000000000000004,295.0,190.0,245.0,55.0
161,female,1377,171,197.6413255360624,-1.179073136155209,0.8643413016459975,200.0,200.0,65.26493222719091,30.000000000000004,295.0,190.0,240.00000000000003,50.00000000000003
161,female,1377,240,190.16666666666666,-0.9233295110401251,-0.027507357914742236,200.0,200.0,71.81409255075837,25.0,295.0,180.00000000000003,235.0,54.99999999999997
161,female,1377,191,198.717277486911,-1.0472060619287487,0.11368665751527773,210.00000000000003,200.0,71.14106379604503,30.000000000000004,295.0,180.00000000000003,250.0,69.99999999999997
161,female,1377,185,198.81981981981986,-1.050459114706093,1.1765869119414178,200.0,200.0,56.78369445116345,30.000000000000004,290.0,180.00000000000003,240.00000000000003,60.0
161,female,1377,214,204.60280373831776,-1.1048745130848838,1.4624075336316924,200.0,200.0,57.00021471994961,30.000000000000004,295.0,185.0,245.0,60.0
161,female,1377,175,205.5551020408163,-1.0452279085466507,0.8201470290848873,200.0,200.0,65.35978713445083,30.000000000000004,295.0,180.00000000000003,255.00000000000003,75.0
161,female,1377,154,200.44372294372295,-1.0204239878903039,0.3077322650029788,207.5,200.0,70.48175856435759,30.000000000000004,295.0,180.00000000000003,255.00000000000003,75.0
162,male,1378,248,120.86309332027375,-1.3566144792370876,0.9557254423329806,130.0,130.0,38.92373093222779,25.0,240.00000000000003,125.0,140.0,15.0
162,male,1378,331,115.46574322878969,-1.2733768049545047,0.5912087375605091,125.0,130.0,29.40434867171893,30.000000000000004,180.00000000000003,115.0,130.0,15.0
162,male,1378,342,121.96298397740308,-1.5669796361358945,1.1754333727991408,130.0,130.0,34.63339678271325,25.0,205.0,130.0,140.0,10.0
162,male,1378,258,122.34181431014045,-1.4974669414894695,0.907162524434173,132.5,130.0,32.731705251411874,30.000000000000004,165.00000000000003,125.0,140.0,15.0
162,male,1378,346,123.52906395949488,-1.4265279308100058,0.8026435602734416,135.0,130.0,34.03887889025569,25.0,170.0,130.0,145.0,15.0
162,male,1378,293,121.50115228123974,-1.3156527394322284,1.1276977684735927,130.0,130.0,36.28757870064474,29.837618403247635,250.0,130.0,140.0,10.0
162,male,1378,281,119.27333858762111,-0.8480684422279995,1.0249826573901935,130.0,130.0,39.750018324163484,35.0,295.0,125.0,140.0,15.0
162,male,1378,310,121.43496005936531,-1.068623391467841,0.4153069527196753,130.0,130.0,36.03385195313262,25.0,240.00000000000003,125.0,145.0,20.0
162,male,1378,287,124.89341762193509,-1.380790770724831,0.7450737041699189,135.0,130.0,33.28577385880862,30.000000000000004,175.0,125.0,145.0,20.0
162,male,1378,311,115.72190628684805,-1.0116930450727144,0.27037853077102136,125.0,125.0,25.854373106054833,50.0,200.0,115.0,130.0,15.0
163,male,1377,221,127.55907491201609,1.7795015408775678,6.9776728690343415,125.0,120.00000000000001,32.99528499365899,50.0,290.0,115.0,135.0,20.0
163,male,1377,331,129.607250755287,1.4079813533336112,3.612568060633656,120.00000000000001,120.00000000000001,34.30795943155263,40.0,265.0,115.0,135.0,20.0
163,male,1377,337,130.5192878338279,1.909688232421519,4.853100516550808,120.00000000000001,120.00000000000001,29.555767567861615,70.0,270.0,115.0,135.0,20.0
163,male,1377,244,126.14754098360656,1.6010524989111152,5.3118481164831834,120.00000000000001,120.00000000000001,30.67403241253164,40.0,265.0,115.0,125.0,10.0
163,male,1377,274,127.73722627737226,1.3414518830485094,4.301528097309116,125.0,120.00000000000001,39.22130176338481,50.0,285.0,115.0,138.75,23.75
163,male,1377,280,127.34722222222221,1.9773980796340815,5.332534978813282,120.00000000000001,115.0,31.523395349566638,70.0,250.0,115.0,130.0,15.0
163,male,1377,248,130.07776497695852,1.8807823204169265,5.399157561024145,120.00000000000001,120.00000000000001,34.938994505735586,64.28571428571428,295.0,115.0,135.0,20.0
163,male,1377,270,136.62962962962962,1.9093786076695691,4.749478852437839,125.0,125.0,43.51598101349123,35.0,290.0,120.00000000000001,140.0,19.999999999999986
163,male,1377,214,135.77770360480642,1.753903318049642,3.2629410424986522,125.0,120.00000000000001,49.05946679679984,60.00000000000001,295.0,115.0,145.0,30.0
163,male,1377,251,126.51963574274332,0.8128388961761006,2.6446166661140458,120.00000000000001,115.0,27.303463979754916,40.0,250.0,115.0,135.0,20.0
164,male,1377,138,211.15942028985506,-0.29583085645756485,-1.690214911673959,245.0,290.0,74.47713844119264,105.00000000000001,295.0,125.0,285.0,160.0
164,male,1377,121,193.00275482093662,0.23839645790069428,-1.7243802462029745,170.0,120.00000000000001,72.65925475718271,105.00000000000001,295.0,125.0,270.0,145.0
164,male,1377,144,177.88194444444446,0.6498054604524339,-1.2190455266103744,135.0,120.00000000000001,65.5414941222329,110.0,295.0,125.0,235.0,110.0
164,male,1377,151,168.06475349521708,0.7091546491158826,-1.1775531135646407,130.0,115.0,64.79806605400442,105.00000000000001,295.0,115.0,237.5,122.5
164,male,1377,171,174.82456140350877,0.5049843522509584,-1.3542919966000855,140.0,110.0,65.2948659061072,105.00000000000001,295.0,115.0,230.0,115.0
164,male,1377,213,184.7887323943662,0.17327366449666462,-1.3134529238089843,200.0,105.00000000000001,66.90914212774746,95.0,295.0,110.0,225.00000000000003,115.00000000000003
164,male,1377,139,175.52158273381295,0.5501184867328079,-1.2867146157446139,130.0,110.0,70.1113418329022,95.0,295.0,115.0,220.0,105.0
164,male,1377,215,180.90697674418604,0.24012491273566772,-1.492862198629632,200.0,110.0,68.67172125527544,105.00000000000001,295.0,110.0,235.0,125.0
164,male,1377,175,209.68571428571428,-0.33503307871909266,-1.586599181176554,235.0,290.0,73.805060387317,95.0,295.0,120.00000000000001,285.0,165.0
164,male,1377,137,181.27737226277372,0.688917276950383,-1.2388360338005482,135.0,130.0,67.85565722850613,85.0,295.0,130.0,270.0,140.0
165,female,1378,63,189.44444444444446,-1.044401908992818,8.657165272475927,190.0,200.0,29.588595925091514,45.00000000000001,290.0,175.0,200.0,25.0
165,female,1378,101,188.30686424347135,-1.5157877727029991,8.173918457019647,185.0,170.0,27.744060021534477,45.00000000000001,265.0,175.0,200.0,25.0
165,female,1378,61,186.55737704918033,-3.1539948169615104,18.2466979014719,185.0,200.0,26.31058167114949,30.000000000000004,245.0,175.0,200.0,25.0
165,female,1378,40,184.25,1.0152208789453918,0.30980384198027044,180.00000000000003,160.0,20.99255820523073,160.0,240.00000000000003,168.75,195.00000000000003,26.25000000000003
165,female,1378,108,182.91215606675686,-1.4567776822603298,6.581603471421346,182.5,200.0,28.357344866849147,50.0,260.0,170.0,200.0,30.0
165,female,1378,133,177.43182107811901,0.11477501146302375,2.258246890845438,175.0,160.0,19.3293139402487,93.4322033898305,240.00000000000003,165.00000000000003,190.0,24.99999999999997
165,female,1378,85,187.16462692459532,-1.7890232777775399,2.9173458929577096,195.00000000000003,200.0,45.302799959111844,45.00000000000001,255.00000000000003,180.00000000000003,210.00000000000003,30.0
165,female,1378,70,187.32309799668968,0.6106165862830659,-0.242886286957686,185.0,165.00000000000003,19.913232803102673,155.0,245.0,170.0,200.0,30.0
165,female,1378,106,186.5566037735849,-1.9776456407730203,14.07175335801439,185.0,180.00000000000003,20.608241705722865,55.0,240.00000000000003,175.0,200.0,25.0
165,female,1378,109,185.0,-2.0924857550048994,7.0912996938969854,185.0,180.00000000000003,35.89612945836561,35.0,255.00000000000003,175.0,200.0,25.0
166,female,1373,180,200.72222222222223,0.9236994373804429,1.4183269538866847,195.00000000000003,195.00000000000003,29.931042146083342,105.00000000000001,285.0,180.00000000000003,210.00000000000003,30.0
166,female,1373,242,202.68595041322314,0.7393374348721938,0.8669181042574907,195.00000000000003,185.0,31.238494227753293,105.00000000000001,285.0,180.00000000000003,215.0,34.99999999999997
166,female,1373,236,199.364406779661,1.215332975055842,0.8091781874988171,190.0,175.0,28.179559022134963,160.0,285.0,180.00000000000003,210.00000000000003,30.0
166,female,1373,338,208.12130177514794,0.9729343886403167,-0.13617947394709695,195.00000000000003,185.0,32.503164462564705,160.0,295.0,185.0,235.0,50.0
166,female,1373,266,201.69722844344906,1.108685887814547,0.46081818767900096,192.5,175.0,31.898294621155735,140.0,295.0,180.00000000000003,218.75,38.74999999999997
166,female,1373,164,204.72794897386316,0.1936141557397539,-0.9904616754361308,200.0,200.0,43.88321598121332,120.00000000000001,295.0,168.75,241.25000000000003,72.50000000000003
166,female,1373,293,200.1102651614597,1.2964150407514583,1.0326623085906226,195.00000000000003,200.0,30.78189485781195,160.0,295.0,175.0,205.0,30.0
166,female,1373,346,201.48843930635837,0.9901129970201685,0.7567055229640371,190.0,175.0,34.81198276178778,105.00000000000001,295.0,180.00000000000003,210.00000000000003,30.0
166,female,1373,264,202.1647776722842,0.968541573507077,-0.24947765766452745,190.0,175.0,33.50514889492464,155.0,290.0,175.0,226.25000000000003,51.25000000000003
166,female,1373,241,211.60713521837704,0.3473104473068017,-0.5386330325466941,210.00000000000003,195.00000000000003,34.26328940261119,145.0,295.0,190.0,230.0,40.0
167,female,1378,259,197.31126395113532,-1.9647109149495388,4.689513491579252,205.0,195.00000000000003,42.76762026559524,45.00000000000001,285.0,190.0,217.5,27.5
167,female,1378,247,188.50760491305286,-1.5305815642607403,2.2725557784430723,195.00000000000003,190.0,49.865730114521185,45.00000000000001,275.0,180.00000000000003,215.0,34.99999999999997
167,female,1378,226,192.04668063783214,-1.6161002875946684,3.2574911839039276,195.00000000000003,180.00000000000003,46.36204916747007,35.0,285.0,180.00000000000003,218.75,38.74999999999997
167,female,1378,271,191.07823507212345,-1.6038125136375767,2.4168952397015158,195.00000000000003,195.00000000000003,49.53746608891067,40.0,275.0,185.0,215.0,30.0
167,female,1378,286,190.93065011063908,-1.7112644460149722,3.0955345984096825,195.00000000000003,195.00000000000003,47.998232255994374,35.0,295.0,180.00000000000003,215.0,34.99999999999997
167,female,1378,209,188.3732057416268,-1.8485504508312656,4.006009464406544,190.0,180.00000000000003,41.626436780074236,50.0,270.0,180.00000000000003,215.0,34.99999999999997
167,female,1378,299,197.4581939799331,-2.0721775476763624,7.001028344359664,195.00000000000003,190.0,36.480545391427704,45.00000000000001,270.0,190.0,215.0,25.0
167,female,1378,279,190.95548009809468,-2.0934218000004248,4.229455731443508,195.00000000000003,190.0,45.79761763586984,35.0,265.0,190.0,215.0,25.0
167,female,1378,269,195.53788810932508,-1.894586326644457,4.147860035700986,200.0,195.00000000000003,43.197462699785206,50.0,275.0,190.0,220.0,30.0
168,female,1378,228,207.05861644076745,-1.5557974546228721,3.827238367722712,210.00000000000003,195.00000000000003,35.26899017417442,55.0,285.0,195.00000000000003,230.0,34.99999999999997
168,female,1378,221,210.45248868778282,-1.3468459998416942,2.536577256835569,215.0,190.0,44.02820728570332,35.0,295.0,195.00000000000003,235.0,39.99999999999997
168,female,1378,251,209.5345382614488,-1.4337552338912642,1.9504631058192645,215.0,210.00000000000003,47.70003409112223,60.00000000000001,295.0,200.0,235.0,35.0
168,female,1378,217,216.9116478627046,-2.3362423305056987,6.769966184872477,220.0,210.00000000000003,37.13260354502764,55.0,270.0,205.0,240.00000000000003,35.00000000000003
168,female,1378,287,209.62204554285907,-2.1659812541077526,4.741364226050806,215.0,215.0,45.376820473055815,50.0,290.0,205.0,230.0,25.0
168,female,1378,346,206.53275095727372,-1.4376598107765988,1.6723439483326148,215.0,215.0,51.62702283151234,50.0,295.0,200.0,240.00000000000003,40.00000000000003
168,female,1378,226,213.44500632111252,-2.670549567417486,7.494554957271742,220.0,220.0,39.104943260390634,55.0,270.0,210.00000000000003,235.0,24.99999999999997
168,female,1378,312,216.27567803161133,-2.316274963111032,5.683680681337789,220.0,215.0,43.4990374557738,50.0,295.0,213.75,240.00000000000003,26.25000000000003
168,female,1378,252,212.17590669988925,-1.9726087310597893,3.6037090762657744,220.0,220.0,46.270750824373174,50.0,285.0,210.00000000000003,235.0,24.99999999999997
168,female,1378,288,216.42361111111111,-1.8693795014374923,3.410395212009413,225.00000000000003,215.0,49.03465042717682,50.0,295.0,210.00000000000003,240.00000000000003,30.0
169,male,1376,107,216.49532710280374,-0.7439997002926332,0.12961132690376376,225.00000000000003,225.00000000000003,45.77073583129141,85.0,295.0,207.5,245.0,37.5
169,male,1376,96,225.8761125238398,-0.9253957902708525,0.6983866765953031,230.0,230.0,44.74490265877043,84.10680228862047,295.0,200.0,251.25,51.25
169,male,1376,111,228.04854871378478,-1.0754983147540873,0.9726332853918307,235.0,225.00000000000003,42.594580660209225,85.0,295.0,225.00000000000003,250.0,24.99999999999997
169,male,1376,85,201.7611186946446,-0.18418214916406997,-1.0560858102240713,220.0,145.0,50.417539447724884,95.0,295.0,150.0,235.0,85.0
169,male,1376,88,217.38636363636363,-0.40082835309156345,-0.844717949786177,230.0,230.0,53.166640219515514,80.0,295.0,175.0,265.0,90.0
169,male,1376,112,212.78774278047533,-0.5640688549743766,-0.7239008230782451,225.00000000000003,225.00000000000003,47.567408517175444,105.00000000000001,290.0,172.5,245.0,72.5
169,male,1376,61,238.09887902546492,-1.44202120166561,1.289735183835309,245.0,240.00000000000003,49.52161045835584,80.0,295.0,235.0,275.0,40.0
169,male,1376,122,204.63794736099825,-0.23432058837038425,-1.1108087561730535,225.00000000000003,230.0,53.84349507140686,85.0,295.0,160.0,240.00000000000003,80.00000000000003
169,male,1376,126,223.13739291012018,-1.0304103078515299,0.3308459376763153,235.0,235.0,54.185925136986135,80.0,295.0,195.00000000000003,255.00000000000003,60.0
169,male,1376,81,241.23456790123456,-1.2945128213975439,0.46984467156474663,250.0,245.0,43.85393026995337,135.0,295.0,245.0,265.0,20.0
16,female,1361,188,188.3244680851064,1.1551130720596914,-0.09445978162286206,170.0,155.0,52.50619048846225,95.0,295.0,155.0,191.25,36.25
16,female,1361,205,170.42977080524577,2.377520287776973,5.228857933312742,160.0,160.0,37.940146822379205,83.10301507537689,295.0,155.0,170.0,15.0
16,female,1361,150,193.76666666666668,1.0809577486422024,-0.4638398364874967,167.5,155.0,52.89592506884522,140.0,295.0,155.0,203.75,48.75
16,female,1361,183,172.37615823235924,1.955806090707992,2.7973191766250824,160.0,155.0,45.4610918443206,75.0,295.0,150.0,170.0,20.0
16,female,1361,169,191.62721893491124,1.0388896205859703,-0.4843785693147895,170.0,150.0,53.814689422044616,125.0,295.0,150.0,205.0,55.0
170,female,1379,258,221.02457218078104,-2.406168683020138,9.005122174673295,220.0,210.00000000000003,35.86433925992547,60.00000000000001,295.0,210.00000000000003,240.00000000000003,30.0
170,female,1379,267,222.38899488846488,-2.585634896836632,11.354554577549909,220.0,215.0,35.45325374361352,45.00000000000001,295.0,210.00000000000003,240.00000000000003,30.0
170,female,1379,314,218.34998182717345,-2.305050616920974,6.213604015561522,220.0,215.0,45.864576601122835,35.0,295.0,210.00000000000003,240.00000000000003,30.0
170,female,1379,256,216.7289919969512,-2.3185288939692588,5.118486872557385,225.00000000000003,230.0,48.77213281338519,50.0,295.0,215.0,240.00000000000003,25.00000000000003
170,female,1379,308,215.2468311209086,-2.166675547667114,4.657681583837536,220.0,210.00000000000003,51.18053886545351,35.0,295.0,210.00000000000003,240.00000000000003,30.0
170,female,1379,324,232.54532432105142,-3.3026280247838793,12.349028377412758,240.00000000000003,240.00000000000003,38.48482481819397,45.00000000000001,295.0,225.00000000000003,245.0,19.99999999999997
170,female,1379,234,237.52136752136752,-3.6925734898493996,15.807810157256075,240.00000000000003,255.00000000000003,36.6207400697759,40.0,290.0,230.0,255.00000000000003,25.00000000000003
170,female,1379,353,227.37960339943342,-2.797727555127287,11.222936093193416,225.00000000000003,215.0,38.367949219647656,40.0,295.0,215.0,245.0,30.0
170,female,1379,336,209.80654761904762,-2.2989117693043406,8.223566495063828,210.00000000000003,210.00000000000003,37.199687402489964,40.0,285.0,200.0,225.00000000000003,25.00000000000003
170,female,1379,312,213.26923076923077,-2.1864480785498657,7.915232933946056,215.0,210.00000000000003,37.447201489674555,45.00000000000001,295.0,205.0,230.0,25.0
171,male,1377,204,185.49019607843138,0.9778793294385499,0.4251301980219857,172.5,165.00000000000003,41.376498278195015,105.00000000000001,295.0,160.0,206.25,46.25
171,male,1377,187,181.06951871657753,1.3267049541499967,1.8379114920738173,170.0,165.00000000000003,33.59765845678924,115.0,295.0,165.00000000000003,190.0,24.99999999999997
171,male,1377,206,178.22815533980582,0.8555995182508496,0.9314105749793513,170.0,160.0,41.37082344502655,80.0,295.0,160.0,190.0,30.0
171,male,1377,199,178.15228882162978,0.8317793654430167,1.0957539855330767,175.0,165.00000000000003,41.75684137640502,105.00000000000001,295.0,160.0,190.0,30.0
171,male,1377,205,177.26829268292684,0.8774447899953345,1.02049210372114,165.00000000000003,160.0,40.64541758003969,95.0,295.0,160.0,190.0,30.0
171,male,1377,267,169.5505617977528,1.5156973497994144,3.4275377138806453,160.0,160.0,34.724494447949226,95.0,295.0,155.0,175.0,20.0
171,male,1377,241,179.90548639926232,1.1999823166399464,2.1846371857787625,170.0,165.00000000000003,34.645674495560414,95.0,295.0,165.00000000000003,190.0,24.99999999999997
171,male,1377,222,176.35135135135135,1.3591753854043238,2.932434776685559,170.0,165.00000000000003,34.340281457878035,90.00000000000001,295.0,160.0,180.00000000000003,20.00000000000003
171,male,1377,231,186.2182471616434,0.8543368137156148,0.4817941874605043,175.0,165.00000000000003,40.35838184551302,105.00000000000001,295.0,165.00000000000003,210.00000000000003,45.0
171,male,1377,277,169.03958670484252,1.20507924466571,2.7380580897530944,165.00000000000003,155.0,33.45995867148301,95.0,295.0,155.0,180.00000000000003,25.00000000000003
172,male,1377,229,203.84279475982532,-0.5069594424388278,-1.5647712579028887,255.00000000000003,95.0,78.72394808868307,95.0,295.0,95.0,265.0,170.0
172,male,1377,228,216.18421052631578,-0.8079407398442369,-1.176684755558021,260.0,95.0,76.40009710996328,95.0,295.0,115.0,270.0,155.0
172,male,1377,182,175.76923076923077,0.23550883967694172,-1.6748919479047653,150.0,95.0,74.67851639860152,95.0,290.0,95.0,265.0,170.0
172,male,1377,135,225.55555555555554,-1.0538883869485887,-0.5455768895121262,255.00000000000003,95.0,71.3303910781234,95.0,295.0,175.0,280.0,105.0
172,male,1377,175,214.0018961783812,-0.7055229389028601,-1.3365703751360318,255.00000000000003,95.0,79.6121963140609,90.33183121671446,295.0,95.0,277.5,182.5
172,male,1377,196,220.74645075421472,-1.0685666582392481,-0.662413544703969,255.00000000000003,95.0,71.56873255179138,91.30434782608694,290.0,187.5,270.0,82.5
172,male,1377,194,218.98325883978634,-0.9117684805684962,-0.9833704335527211,255.00000000000003,95.0,75.37831894358571,95.0,295.0,125.0,270.0,145.0
172,male,1377,157,229.2954626354734,-1.1124068792502668,-0.5270358836747819,260.0,95.0,73.05820833176612,94.38763376932224,295.0,185.0,280.0,95.0
172,male,1377,134,225.02316006176017,-1.0816475677481079,-0.5744211078705055,260.0,95.0,71.88411219230993,93.10344827586208,295.0,181.25000000000003,270.0,88.74999999999997
172,male,1377,156,221.74908424908426,-0.9128720699876154,-0.9839500751425119,260.0,95.0,76.13407774983634,92.85714285714286,295.0,132.5,276.25,143.75
173,male,1376,154,213.7490892697765,-0.8490380382840336,1.8529721880357712,220.0,225.00000000000003,32.90383671028534,95.0,295.0,200.0,230.0,30.0
173,male,1376,170,213.35941176470587,-0.29928528706443813,0.0707219049208585,220.0,220.0,32.11547638107508,125.0,295.0,196.25000000000003,235.0,38.74999999999997
173,male,1376,167,209.49101796407186,-0.540467710324472,0.22393148566731957,215.0,220.0,31.992863774546397,115.0,285.0,187.5,230.0,42.5
173,male,1376,164,216.3109756097561,-0.5651800397090025,1.3620713032000014,220.0,220.0,29.352061904959516,125.0,295.0,205.0,230.0,25.0
173,male,1376,176,209.88636363636363,-0.27544783289950825,1.591170784539882,210.00000000000003,200.0,30.784969701205366,120.00000000000001,295.0,200.0,225.00000000000003,25.00000000000003
173,male,1376,152,214.20803124154895,-0.741474238048782,1.7034982694859222,215.0,210.00000000000003,32.268016669179374,85.0,295.0,200.0,235.0,35.0
173,male,1376,200,211.22142857142856,-0.5104208325112226,1.90821959438198,215.0,230.0,28.503632958567486,90.00000000000001,295.0,200.0,230.0,30.0
173,male,1376,162,211.47744401378122,-0.527391095461252,0.225952051062575,220.0,220.0,37.1995939097701,85.0,285.0,190.0,235.0,45.0
173,male,1376,155,220.9935240151106,-0.07248105819677512,0.367260232311009,220.0,210.00000000000003,31.250678873247885,118.99622234214787,295.0,202.5,240.00000000000003,37.50000000000003
173,male,1376,189,210.59709424554325,-0.4918844414638705,0.027297446242977585,215.0,200.0,34.33076453018636,125.0,290.0,195.00000000000003,235.0,39.99999999999997
174,female,1376,303,186.63545069872225,-1.2192183980186004,1.3416397955517203,195.00000000000003,190.0,55.068935300674134,35.0,295.0,180.00000000000003,215.0,34.99999999999997
174,female,1376,354,193.8467207074429,-1.8337630223577615,5.11736616697905,200.0,190.0,40.01111407967623,35.0,290.0,185.0,215.0,30.0
174,female,1376,256,182.9360339263224,-1.5769350304908072,1.819368578869624,195.00000000000003,200.0,53.63166856380976,35.0,280.0,185.0,210.00000000000003,25.00000000000003
174,female,1376,332,176.2509969116365,-0.9920470709605044,0.9534962029985641,190.0,190.0,52.94981677704136,40.0,290.0,170.0,201.25,31.25
174,female,1376,292,167.2431506849315,-1.0496642222844312,0.3079263392285059,185.0,190.0,58.28178291893764,45.00000000000001,290.0,175.0,195.00000000000003,20.00000000000003
174,female,1376,316,196.56552494415487,-1.3454178787571807,3.966311387419574,195.00000000000003,190.0,41.098356512224875,35.0,285.0,185.0,215.0,30.0
174,female,1376,319,182.7115987460815,-1.0917639014743565,0.8350976221269231,190.0,180.00000000000003,54.39693504771273,50.0,295.0,180.00000000000003,210.00000000000003,30.0
174,female,1376,282,185.2304964539007,-1.3252535398463425,1.3345683299886746,195.00000000000003,180.00000000000003,51.45954886371508,50.0,295.0,180.00000000000003,210.00000000000003,30.0
174,female,1376,299,176.20887909531214,-1.329090054566768,0.8197991950196148,190.0,50.0,56.669863225202654,40.0,285.0,175.0,210.00000000000003,35.00000000000003
174,female,1376,208,170.84058040001324,-0.7561855234232812,-0.6890410900866866,189.92036160137752,50.0,69.16993033507018,45.00000000000001,290.0,165.00000000000003,215.0,49.99999999999997
175,male,1377,171,120.02923976608187,1.9833708053980899,5.036723901970239,115.0,120.00000000000001,32.175037889095556,80.0,260.0,105.00000000000001,120.00000000000001,15.0
175,male,1377,199,123.96984924623115,2.464386837480298,6.982564452356399,120.00000000000001,120.00000000000001,39.1565482625393,80.0,290.0,105.00000000000001,120.00000000000001,15.0
175,male,1377,194,129.14948453608247,1.9752570786662298,3.618440511336508,120.00000000000001,120.00000000000001,44.62816969876909,60.00000000000001,290.0,105.00000000000001,125.0,19.999999999999986
175,male,1377,159,135.60669536920378,1.6904649344188574,1.8494793076445273,120.00000000000001,120.00000000000001,56.88946189450028,60.00000000000001,295.0,105.00000000000001,135.0,29.999999999999986
175,male,1377,165,129.57575757575756,1.9009934799380828,2.5873851887607557,115.0,120.00000000000001,53.30133337523175,65.0,290.0,95.0,125.0,30.0
175,male,1377,167,137.32693805214683,1.5313511646527562,1.0606582908168285,120.00000000000001,120.00000000000001,58.274887807432705,60.00000000000001,295.0,105.00000000000001,135.0,29.999999999999986
175,male,1377,124,142.37691001697792,1.3359917790795781,0.6884541955741503,120.00000000000001,120.00000000000001,57.64170410823977,65.0,290.0,105.00000000000001,175.0,69.99999999999999
175,male,1377,135,136.4814814814815,1.7224796704543173,2.2923857073850797,120.00000000000001,120.00000000000001,49.22764231786429,75.0,295.0,105.00000000000001,135.0,29.999999999999986
175,male,1377,158,141.10759493670886,1.3684415719850882,0.7068082225770294,120.00000000000001,120.00000000000001,57.943729299223975,80.0,295.0,105.00000000000001,175.0,69.99999999999999
175,male,1377,133,151.8421052631579,1.133071306237806,-0.12881982692713212,120.00000000000001,120.00000000000001,63.28261495044562,60.00000000000001,295.0,110.0,180.00000000000003,70.00000000000003
176,male,1377,163,211.6896992324492,-0.15890376016389518,-1.564606707384047,200.0,265.0,62.70718637514995,95.0,295.0,145.0,275.0,130.0
176,male,1377,267,235.716062073826,-0.3535431460028649,-1.449795883731823,245.0,290.0,54.361182207475736,135.0,295.0,180.00000000000003,290.0,109.99999999999997
